"","subject","trial_no","stimulus_no","stimulus_mode","response_mode","training","x_value","y_value","response_value","time","session"
"11421",62,15,1,2,2,0,0,2500,69,"04.37","test2"
"11422",62,16,16,2,2,0,35,225,735,"09.84","test2"
"11423",62,17,2,2,2,0,0,2500,78,"05.11","test2"
"11424",62,18,42,2,2,0,100,2500,39,"03.51","test2"
"11425",62,19,10,2,2,0,20,900,706,"04.9","test2"
"11426",62,20,38,2,2,0,90,1600,480,"06.45","test2"
"11427",62,21,25,2,2,0,60,100,2431,"04.36","test2"
"11428",62,22,13,2,2,0,30,400,745,"03.25","test2"
"11429",62,23,40,2,2,0,95,2025,59,"04.59","test2"
"11430",62,24,23,2,2,0,55,25,2245,"04.23","test2"
"11431",62,25,3,2,2,0,5,2025,29,"03.47","test2"
"11432",62,26,22,2,2,0,50,0,2078,"04.19","test2"
"11433",62,27,7,2,2,0,15,1225,1333,"11.06","test2"
"11434",62,28,30,2,2,0,70,400,2402,"04.17","test2"
"11435",62,29,17,2,2,0,40,100,2039,"04.09","test2"
"11436",62,30,21,2,2,0,50,0,2029,"05.5","test2"
"11437",62,31,5,2,2,0,10,1600,49,"03.9","test2"
"11438",62,32,20,2,2,0,45,25,2216,"06.16","test2"
"11439",62,33,24,2,2,0,55,25,2206,"05.25","test2"
"11440",62,34,34,2,2,0,80,900,1088,"04.17","test2"
"11441",62,35,12,2,2,0,25,625,853,"10.22","test2"
"11442",62,36,33,2,2,0,80,900,1373,"18.11","test2"
"11443",62,37,14,2,2,0,30,400,1020,"03.83","test2"
"11444",62,38,37,2,2,0,90,1600,59,"03.64","test2"
"11445",62,39,41,2,2,0,100,2500,39,"05.09","test2"
"11446",62,40,39,2,2,0,95,2025,98,"05.5","test2"
"11447",62,41,8,2,2,0,15,1225,696,"04.34","test2"
"11448",62,42,19,2,2,0,45,25,1990,"04.59","test2"
"11449",63,1,43,1,2,1,45,25,1314,"05.98","training"
"11450",63,2,4,1,2,1,10,1600,706,"06.91","training"
"11451",63,3,22,1,2,1,25,625,275,"05.74","training"
"11452",63,4,21,1,2,1,25,625,1118,"04.41","training"
"11453",63,5,72,1,2,1,65,225,510,"03.31","training"
"11454",63,6,36,1,2,1,35,225,1108,"04.52","training"
"11455",63,7,40,1,2,1,40,100,235,"05.02","training"
"11456",63,8,6,1,2,1,10,1600,1137,"03.56","training"
"11457",63,9,62,1,2,1,60,100,10,"03.57","training"
"11458",63,10,50,1,2,1,50,0,275,"03.45","training"
"11459",63,11,73,1,2,1,70,400,10,"02.94","training"
"11460",63,12,12,1,2,1,15,1225,1363,"08.78","training"
"11461",63,13,70,1,2,1,65,225,88,"03.2","training"
"11462",63,14,86,1,2,1,80,900,88,"03.35","training"
"11463",63,15,29,1,2,1,30,400,588,"06.93","training"
"11464",63,16,48,1,2,1,45,25,520,"02.78","training"
"11465",63,17,34,1,2,1,35,225,402,"04.96","training"
"11466",63,18,76,1,2,1,70,400,402,"04.95","training"
"11467",63,19,28,1,2,1,30,400,431,"06.04","training"
"11468",63,20,59,1,2,1,55,25,275,"03.03","training"
"11469",63,21,68,1,2,1,65,225,98,"02.61","training"
"11470",63,22,37,1,2,1,40,100,225,"04.5","training"
"11471",63,23,9,1,2,1,15,1225,1235,"03.02","training"
"11472",63,24,47,1,2,1,45,25,59,"07.91","training"
"11473",63,25,44,1,2,1,45,25,98,"04.14","training"
"11474",63,26,20,1,2,1,25,625,549,"03.44","training"
"11475",63,27,83,1,2,1,75,625,461,"03.55","training"
"11476",63,28,57,1,2,1,55,25,108,"03.2","training"
"11477",63,29,95,1,2,1,85,1225,1059,"04.4","training"
"11478",63,30,75,1,2,1,70,400,1206,"02.74","training"
"11479",63,31,38,1,2,1,40,100,108,"03.09","training"
"11480",63,32,74,1,2,1,70,400,951,"03.48","training"
"11481",63,33,65,1,2,1,60,100,382,"02.89","training"
"11482",63,34,78,1,2,1,70,400,431,"02.95","training"
"11483",63,35,7,1,2,1,15,1225,1196,"04.19","training"
"11484",63,36,60,1,2,1,55,25,0,"04.45","training"
"11485",63,37,81,1,2,1,75,625,324,"02.56","training"
"11486",63,38,32,1,2,1,35,225,324,"03.98","training"
"11487",63,39,51,1,2,1,50,0,78,"03.29","training"
"11488",63,40,88,1,2,1,80,900,882,"03.97","training"
"11489",63,41,5,1,2,1,10,1600,1225,"06.15","training"
"11490",63,42,89,1,2,1,80,900,980,"03.09","training"
"11491",63,43,69,1,2,1,65,225,108,"04.13","training"
"11492",63,44,8,1,2,1,15,1225,1520,"08.03","training"
"11493",63,45,13,1,2,1,20,900,1206,"02.89","training"
"11494",63,46,87,1,2,1,80,900,941,"02.85","training"
"11495",63,47,24,1,2,1,25,625,324,"02.97","training"
"11496",63,48,27,1,2,1,30,400,569,"03.88","training"
"11497",63,49,56,1,2,1,55,25,29,"03.66","training"
"11498",63,50,79,1,2,1,75,625,843,"03.05","training"
"11499",63,51,31,1,2,1,35,225,990,"08.4","training"
"11500",63,52,17,1,2,1,20,900,1196,"03.77","training"
"11501",63,53,77,1,2,1,70,400,706,"04.23","training"
"11502",63,54,85,1,2,1,80,900,1225,"05.77","training"
"11503",63,55,54,1,2,1,50,0,49,"05.36","training"
"11504",63,56,84,1,2,1,75,625,716,"03.7","training"
"11505",63,57,67,1,2,1,65,225,480,"03.8","training"
"11506",63,58,23,1,2,1,25,625,1343,"04.56","training"
"11507",63,59,15,1,2,1,20,900,931,"03.93","training"
"11508",63,60,46,1,2,1,45,25,294,"05.25","training"
"11509",63,61,41,1,2,1,40,100,480,"05.3","training"
"11510",63,62,64,1,2,1,60,100,216,"04.89","training"
"11511",63,63,102,1,2,1,90,1600,1265,"02.54","training"
"11512",63,64,16,1,2,1,20,900,1225,"03.59","training"
"11513",63,65,30,1,2,1,30,400,1039,"09.05","training"
"11514",63,66,1,1,2,1,10,1600,1431,"04.66","training"
"11515",63,67,55,1,2,1,55,25,10,"04.49","training"
"11516",63,68,11,1,2,1,15,1225,1735,"07.88","training"
"11517",63,69,80,1,2,1,75,625,1206,"07.19","training"
"11518",63,70,19,1,2,1,25,625,1676,"05.73","training"
"11519",63,71,25,1,2,1,30,400,912,"02.38","training"
"11520",63,72,82,1,2,1,75,625,1353,"05.34","training"
"11521",63,73,45,1,2,1,45,25,333,"03.09","training"
"11522",63,74,97,1,2,1,90,1600,1412,"03.94","training"
"11523",63,75,92,1,2,1,85,1225,1471,"03.05","training"
"11524",63,76,90,1,2,1,80,900,1451,"03.48","training"
"11525",63,77,94,1,2,1,85,1225,1206,"02.75","training"
"11526",63,78,61,1,2,1,60,100,520,"09.93","training"
"11527",63,79,2,1,2,1,10,1600,1951,"03.46","training"
"11528",63,80,98,1,2,1,90,1600,1735,"06.22","training"
"11529",63,81,39,1,2,1,40,100,137,"06.38","training"
"11530",63,82,71,1,2,1,65,225,157,"02.8","training"
"11531",63,83,100,1,2,1,90,1600,1941,"03.51","training"
"11532",63,84,96,1,2,1,85,1225,1471,"05.13","training"
"11533",63,85,101,1,2,1,90,1600,1598,"05.22","training"
"11534",63,86,42,1,2,1,40,100,88,"04.97","training"
"11535",63,87,63,1,2,1,60,100,735,"08.88","training"
"11536",63,88,91,1,2,1,85,1225,1176,"02.65","training"
"11537",63,89,99,1,2,1,90,1600,1725,"04.13","training"
"11538",63,90,58,1,2,1,55,25,10,"04.56","training"
"11539",63,91,53,1,2,1,50,0,29,"02.62","training"
"11540",63,92,18,1,2,1,20,900,1480,"03.53","training"
"11541",63,93,33,1,2,1,35,225,716,"06.98","training"
"11542",63,94,49,1,2,1,50,0,39,"04.17","training"
"11543",63,95,66,1,2,1,60,100,98,"04.8","training"
"11544",63,96,3,1,2,1,10,1600,1814,"02.97","training"
"11545",63,97,14,1,2,1,20,900,1382,"02.3","training"
"11546",63,98,52,1,2,1,50,0,0,"07.25","training"
"11547",63,99,35,1,2,1,35,225,578,"05.09","training"
"11548",63,100,26,1,2,1,30,400,471,"03.71","training"
"11549",63,101,93,1,2,1,85,1225,912,"06.35","training"
"11550",63,102,10,1,2,1,15,1225,1667,"02.98","training"
"11551",63,1,12,1,2,0,25,625,608,"13.27","test1"
"11552",63,2,18,1,2,0,40,100,275,"05.53","test1"
"11553",63,3,10,1,2,0,20,900,1412,"06.06","test1"
"11554",63,4,24,1,2,0,55,25,0,"04.56","test1"
"11555",63,5,36,1,2,0,85,1225,1480,"03.73","test1"
"11556",63,6,41,1,2,0,100,2500,1961,"03.74","test1"
"11557",63,7,16,1,2,0,35,225,412,"05.41","test1"
"11558",63,8,27,1,2,0,65,225,216,"05.59","test1"
"11559",63,9,13,1,2,0,30,400,598,"05.01","test1"
"11560",63,10,1,1,2,0,0,2500,2167,"06.96","test1"
"11561",63,11,14,1,2,0,30,400,647,"06.86","test1"
"11562",63,12,30,1,2,0,70,400,961,"07.52","test1"
"11563",63,13,7,1,2,0,15,1225,1657,"03.96","test1"
"11564",63,14,20,1,2,0,45,25,59,"03.74","test1"
"11565",63,15,40,1,2,0,95,2025,2118,"03.73","test1"
"11566",63,16,29,1,2,0,70,400,1706,"02.71","test1"
"11567",63,17,33,1,2,0,80,900,1431,"04.88","test1"
"11568",63,18,8,1,2,0,15,1225,1657,"04.1","test1"
"11569",63,19,39,1,2,0,95,2025,1922,"02.96","test1"
"11570",63,20,26,1,2,0,60,100,314,"02.91","test1"
"11571",63,21,9,1,2,0,20,900,1314,"08.95","test1"
"11572",63,22,19,1,2,0,45,25,98,"03.93","test1"
"11573",63,23,21,1,2,0,50,0,39,"02.95","test1"
"11574",63,24,31,1,2,0,75,625,706,"05.97","test1"
"11575",63,25,25,1,2,0,60,100,382,"02.95","test1"
"11576",63,26,37,1,2,0,90,1600,1853,"05.39","test1"
"11577",63,27,23,1,2,0,55,25,0,"03.89","test1"
"11578",63,28,3,1,2,0,5,2025,2000,"03.33","test1"
"11579",63,29,38,1,2,0,90,1600,1775,"02.88","test1"
"11580",63,30,28,1,2,0,65,225,265,"04.43","test1"
"11581",63,31,35,1,2,0,85,1225,1529,"02.53","test1"
"11582",63,32,22,1,2,0,50,0,108,"03.58","test1"
"11583",63,33,4,1,2,0,5,2025,2029,"03.34","test1"
"11584",63,34,42,1,2,0,100,2500,1902,"03.82","test1"
"11585",63,35,34,1,2,0,80,900,1225,"06.49","test1"
"11586",63,36,5,1,2,0,10,1600,1784,"03.57","test1"
"11587",63,37,6,1,2,0,10,1600,1706,"02.58","test1"
"11588",63,38,32,1,2,0,75,625,1059,"03.41","test1"
"11589",63,39,17,1,2,0,40,100,167,"02.75","test1"
"11590",63,40,11,1,2,0,25,625,1255,"05.51","test1"
"11591",63,41,2,1,2,0,0,2500,2098,"03.21","test1"
"11592",63,42,15,1,2,0,35,225,412,"03.82","test1"
"11593",63,1,28,1,2,0,65,225,98,"05.71","test2"
"11594",63,2,37,1,2,0,90,1600,1971,"04.44","test2"
"11595",63,3,42,1,2,0,100,2500,1951,"03.58","test2"
"11596",63,4,39,1,2,0,95,2025,1833,"03.79","test2"
"11597",63,5,41,1,2,0,100,2500,1873,"03.32","test2"
"11598",63,6,11,1,2,0,25,625,824,"04.66","test2"
"11599",63,7,9,1,2,0,20,900,990,"04.97","test2"
"11600",63,8,6,1,2,0,10,1600,1647,"05.69","test2"
"11601",63,9,20,1,2,0,45,25,422,"05.58","test2"
"11602",63,10,15,1,2,0,35,225,627,"03.15","test2"
"11603",63,11,12,1,2,0,25,625,735,"05.63","test2"
"11604",63,12,3,1,2,0,5,2025,1686,"03.09","test2"
"11605",63,13,27,1,2,0,65,225,78,"02.89","test2"
"11606",63,14,1,1,2,0,0,2500,2167,"04.11","test2"
"11607",63,15,8,1,2,0,15,1225,1804,"07.17","test2"
"11608",63,16,10,1,2,0,20,900,971,"06.7","test2"
"11609",63,17,31,1,2,0,75,625,1471,"04.42","test2"
"11610",63,18,5,1,2,0,10,1600,1490,"03.55","test2"
"11611",63,19,38,1,2,0,90,1600,1833,"04.22","test2"
"11612",63,20,14,1,2,0,30,400,569,"03.89","test2"
"11613",63,21,13,1,2,0,30,400,637,"04.2","test2"
"11614",63,22,19,1,2,0,45,25,275,"03.51","test2"
"11615",63,23,32,1,2,0,75,625,1294,"06.37","test2"
"11616",63,24,24,1,2,0,55,25,39,"02.9","test2"
"11617",63,25,40,1,2,0,95,2025,1775,"03.05","test2"
"11618",63,26,7,1,2,0,15,1225,1520,"05.13","test2"
"11619",63,27,29,1,2,0,70,400,578,"03.92","test2"
"11620",63,28,34,1,2,0,80,900,1343,"04.82","test2"
"11621",63,29,30,1,2,0,70,400,706,"04.36","test2"
"11622",63,30,4,1,2,0,5,2025,1863,"02.74","test2"
"11623",63,31,18,1,2,0,40,100,324,"05.18","test2"
"11624",63,32,25,1,2,0,60,100,206,"10.08","test2"
"11625",63,33,17,1,2,0,40,100,373,"03.15","test2"
"11626",63,34,36,1,2,0,85,1225,1422,"03.07","test2"
"11627",63,35,26,1,2,0,60,100,353,"03.87","test2"
"11628",63,36,16,1,2,0,35,225,333,"06.24","test2"
"11629",63,37,33,1,2,0,80,900,1402,"03.45","test2"
"11630",63,38,2,1,2,0,0,2500,1951,"03.2","test2"
"11631",63,39,22,1,2,0,50,0,127,"04.04","test2"
"11632",63,40,35,1,2,0,85,1225,1598,"02.84","test2"
"11633",63,41,23,1,2,0,55,25,118,"04.95","test2"
"11634",63,42,21,1,2,0,50,0,186,"04.02","test2"
"11635",64,1,70,1,2,1,65,225,1882,"127.55","training"
"11636",64,2,7,1,2,1,15,1225,1961,"15.94","training"
"11637",64,3,61,1,2,1,60,100,20,"09.07","training"
"11638",64,4,49,1,2,1,50,0,265,"05.35","training"
"11639",64,5,10,1,2,1,15,1225,569,"08.32","training"
"11640",64,6,38,1,2,1,40,100,1098,"26.57","training"
"11641",64,7,33,1,2,1,35,225,147,"05.63","training"
"11642",64,8,59,1,2,1,55,25,510,"05.82","training"
"11643",64,9,23,1,2,1,25,625,951,"09.51","training"
"11644",64,10,99,1,2,1,90,1600,186,"05.2","training"
"11645",64,11,90,1,2,1,80,900,2020,"08.33","training"
"11646",64,12,14,1,2,1,20,900,235,"04.74","training"
"11647",64,13,17,1,2,1,20,900,549,"06.12","training"
"11648",64,14,37,1,2,1,40,100,902,"06.31","training"
"11649",64,15,75,1,2,1,70,400,1627,"10.51","training"
"11650",64,16,43,1,2,1,45,25,1373,"11.86","training"
"11651",64,17,8,1,2,1,15,1225,235,"09.52","training"
"11652",64,18,21,1,2,1,25,625,1627,"05.86","training"
"11653",64,19,36,1,2,1,35,225,1373,"04.66","training"
"11654",64,20,26,1,2,1,30,400,1127,"06.47","training"
"11655",64,21,71,1,2,1,65,225,578,"07.32","training"
"11656",64,22,42,1,2,1,40,100,441,"05.68","training"
"11657",64,23,55,1,2,1,55,25,324,"04.3","training"
"11658",64,24,53,1,2,1,50,0,98,"03.6","training"
"11659",64,25,96,1,2,1,85,1225,2373,"06.38","training"
"11660",64,26,9,1,2,1,15,1225,29,"10.1","training"
"11661",64,27,80,1,2,1,75,625,735,"10.92","training"
"11662",64,28,60,1,2,1,55,25,1039,"04.59","training"
"11663",64,29,3,1,2,1,10,1600,2382,"05.88","training"
"11664",64,30,45,1,2,1,45,25,167,"03.94","training"
"11665",64,31,74,1,2,1,70,400,490,"18.7","training"
"11666",64,32,41,1,2,1,40,100,745,"05.64","training"
"11667",64,33,51,1,2,1,50,0,59,"02.98","training"
"11668",64,34,81,1,2,1,75,625,627,"12.54","training"
"11669",64,35,62,1,2,1,60,100,1186,"03.86","training"
"11670",64,36,102,1,2,1,90,1600,1118,"07.8","training"
"11671",64,37,52,1,2,1,50,0,78,"03.54","training"
"11672",64,38,32,1,2,1,35,225,2294,"10.59","training"
"11673",64,39,29,1,2,1,30,400,1196,"03.84","training"
"11674",64,40,67,1,2,1,65,225,324,"04.74","training"
"11675",64,41,85,1,2,1,80,900,2265,"05.16","training"
"11676",64,42,35,1,2,1,35,225,1990,"06.63","training"
"11677",64,43,93,1,2,1,85,1225,1598,"15.8","training"
"11678",64,44,34,1,2,1,35,225,1735,"06.92","training"
"11679",64,45,50,1,2,1,50,0,69,"03.01","training"
"11680",64,46,2,1,2,1,10,1600,2392,"04.94","training"
"11681",64,47,68,1,2,1,65,225,461,"06.27","training"
"11682",64,48,65,1,2,1,60,100,451,"04.74","training"
"11683",64,49,79,1,2,1,75,625,922,"04.7","training"
"11684",64,50,28,1,2,1,30,400,1667,"06.62","training"
"11685",64,51,88,1,2,1,80,900,1029,"13.07","training"
"11686",64,52,48,1,2,1,45,25,186,"04.06","training"
"11687",64,53,83,1,2,1,75,625,1461,"04.14","training"
"11688",64,54,100,1,2,1,90,1600,1627,"04.96","training"
"11689",64,55,57,1,2,1,55,25,108,"04.01","training"
"11690",64,56,77,1,2,1,70,400,1520,"06.17","training"
"11691",64,57,46,1,2,1,45,25,29,"07.9","training"
"11692",64,58,5,1,2,1,10,1600,49,"03.45","training"
"11693",64,59,66,1,2,1,60,100,98,"04.86","training"
"11694",64,60,101,1,2,1,90,1600,1961,"15.91","training"
"11695",64,61,69,1,2,1,65,225,167,"04.","training"
"11696",64,62,78,1,2,1,70,400,549,"04.04","training"
"11697",64,63,92,1,2,1,85,1225,902,"03.74","training"
"11698",64,64,91,1,2,1,85,1225,990,"04.61","training"
"11699",64,65,13,1,2,1,20,900,2284,"05.71","training"
"11700",64,66,84,1,2,1,75,625,706,"09.69","training"
"11701",64,67,56,1,2,1,55,25,108,"02.82","training"
"11702",64,68,12,1,2,1,15,1225,1922,"04.59","training"
"11703",64,69,11,1,2,1,15,1225,1490,"05.78","training"
"11704",64,70,25,1,2,1,30,400,1402,"03.76","training"
"11705",64,71,54,1,2,1,50,0,88,"03.39","training"
"11706",64,72,4,1,2,1,10,1600,1647,"05.69","training"
"11707",64,73,63,1,2,1,60,100,98,"02.89","training"
"11708",64,74,94,1,2,1,85,1225,922,"04.69","training"
"11709",64,75,64,1,2,1,60,100,167,"03.06","training"
"11710",64,76,58,1,2,1,55,25,39,"04.23","training"
"11711",64,77,1,1,2,1,10,1600,1843,"04.04","training"
"11712",64,78,15,1,2,1,20,900,1618,"04.21","training"
"11713",64,79,87,1,2,1,80,900,882,"05.25","training"
"11714",64,80,73,1,2,1,70,400,755,"03.88","training"
"11715",64,81,16,1,2,1,20,900,1314,"06.69","training"
"11716",64,82,98,1,2,1,90,1600,922,"06.46","training"
"11717",64,83,95,1,2,1,85,1225,1598,"04.77","training"
"11718",64,84,76,1,2,1,70,400,1480,"05.44","training"
"11719",64,85,20,1,2,1,25,625,1931,"17.55","training"
"11720",64,86,24,1,2,1,25,625,1108,"03.99","training"
"11721",64,87,27,1,2,1,30,400,1000,"04.71","training"
"11722",64,88,72,1,2,1,65,225,157,"03.41","training"
"11723",64,89,6,1,2,1,10,1600,1716,"05.42","training"
"11724",64,90,86,1,2,1,80,900,1314,"05.46","training"
"11725",64,91,31,1,2,1,35,225,1392,"07.62","training"
"11726",64,92,97,1,2,1,90,1600,1833,"08.87","training"
"11727",64,93,89,1,2,1,80,900,1598,"07.96","training"
"11728",64,94,39,1,2,1,40,100,304,"04.12","training"
"11729",64,95,82,1,2,1,75,625,1853,"13.97","training"
"11730",64,96,47,1,2,1,45,25,20,"10.47","training"
"11731",64,97,44,1,2,1,45,25,20,"03.88","training"
"11732",64,98,22,1,2,1,25,625,137,"06.44","training"
"11733",64,99,19,1,2,1,25,625,363,"03.8","training"
"11734",64,100,40,1,2,1,40,100,108,"03.52","training"
"11735",64,101,30,1,2,1,30,400,480,"04.95","training"
"11736",64,102,18,1,2,1,20,900,284,"03.61","training"
"11737",64,1,10,1,2,0,20,900,1569,"08.81","test1"
"11738",64,2,18,1,2,0,40,100,78,"08.21","test1"
"11739",64,3,22,1,2,0,50,0,59,"02.78","test1"
"11740",64,4,31,1,2,0,75,625,1020,"03.84","test1"
"11741",64,5,14,1,2,0,30,400,1578,"04.59","test1"
"11742",64,6,12,1,2,0,25,625,1588,"04.68","test1"
"11743",64,7,30,1,2,0,70,400,1069,"05.93","test1"
"11744",64,8,37,1,2,0,90,1600,1794,"09.12","test1"
"11745",64,9,2,1,2,0,0,2500,2480,"10.06","test1"
"11746",64,10,27,1,2,0,65,225,59,"04.07","test1"
"11747",64,11,28,1,2,0,65,225,49,"02.55","test1"
"11748",64,12,35,1,2,0,85,1225,1216,"09.42","test1"
"11749",64,13,7,1,2,0,15,1225,1608,"07.47","test1"
"11750",64,14,29,1,2,0,70,400,912,"07.08","test1"
"11751",64,15,17,1,2,0,40,100,520,"06.47","test1"
"11752",64,16,32,1,2,0,75,625,1020,"04.12","test1"
"11753",64,17,15,1,2,0,35,225,1686,"08.24","test1"
"11754",64,18,20,1,2,0,45,25,1510,"03.91","test1"
"11755",64,19,3,1,2,0,5,2025,2265,"08.91","test1"
"11756",64,20,41,1,2,0,100,2500,1304,"19.95","test1"
"11757",64,21,40,1,2,0,95,2025,1853,"04.8","test1"
"11758",64,22,4,1,2,0,5,2025,2471,"04.13","test1"
"11759",64,23,34,1,2,0,80,900,1833,"04.08","test1"
"11760",64,24,24,1,2,0,55,25,49,"02.46","test1"
"11761",64,25,33,1,2,0,80,900,1804,"04.2","test1"
"11762",64,26,19,1,2,0,45,25,29,"10.4","test1"
"11763",64,27,8,1,2,0,15,1225,2108,"05.34","test1"
"11764",64,28,11,1,2,0,25,625,1735,"03.3","test1"
"11765",64,29,26,1,2,0,60,100,39,"03.34","test1"
"11766",64,30,42,1,2,0,100,2500,1373,"05.6","test1"
"11767",64,31,23,1,2,0,55,25,29,"05.","test1"
"11768",64,32,25,1,2,0,60,100,39,"02.99","test1"
"11769",64,33,36,1,2,0,85,1225,1529,"11.82","test1"
"11770",64,34,38,1,2,0,90,1600,1500,"07.17","test1"
"11771",64,35,5,1,2,0,10,1600,2059,"05.54","test1"
"11772",64,36,39,1,2,0,95,2025,1549,"10.2","test1"
"11773",64,37,1,1,2,0,0,2500,2490,"08.69","test1"
"11774",64,38,13,1,2,0,30,400,1706,"04.24","test1"
"11775",64,39,16,1,2,0,35,225,1735,"03.43","test1"
"11776",64,40,21,1,2,0,50,0,39,"10.97","test1"
"11777",64,41,6,1,2,0,10,1600,2206,"15.94","test1"
"11778",64,42,9,1,2,0,20,900,2324,"04.28","test1"
"11779",64,1,3,1,2,0,5,2025,1882,"16.67","test2"
"11780",64,2,37,1,2,0,90,1600,1618,"08.89","test2"
"11781",64,3,18,1,2,0,40,100,1333,"06.99","test2"
"11782",64,4,6,1,2,0,10,1600,1255,"08.59","test2"
"11783",64,5,29,1,2,0,70,400,480,"04.76","test2"
"11784",64,6,2,1,2,0,0,2500,20,"06.41","test2"
"11785",64,7,34,1,2,0,80,900,1598,"09.79","test2"
"11786",64,8,24,1,2,0,55,25,39,"02.97","test2"
"11787",64,9,36,1,2,0,85,1225,1186,"07.47","test2"
"11788",64,10,22,1,2,0,50,0,49,"03.61","test2"
"11789",64,11,17,1,2,0,40,100,0,"14.27","test2"
"11790",64,12,35,1,2,0,85,1225,1451,"04.59","test2"
"11791",64,13,12,1,2,0,25,625,1490,"08.61","test2"
"11792",64,14,4,1,2,0,5,2025,1706,"05.23","test2"
"11793",64,15,15,1,2,0,35,225,196,"21.94","test2"
"11794",64,16,20,1,2,0,45,25,196,"05.97","test2"
"11795",64,17,16,1,2,0,35,225,480,"03.05","test2"
"11796",64,18,7,1,2,0,15,1225,1961,"16.94","test2"
"11797",64,19,28,1,2,0,65,225,1157,"07.83","test2"
"11798",64,20,23,1,2,0,55,25,59,"03.26","test2"
"11799",64,21,42,1,2,0,100,2500,1373,"15.75","test2"
"11800",64,22,31,1,2,0,75,625,1618,"03.02","test2"
"11801",64,23,32,1,2,0,75,625,1559,"04.14","test2"
"11802",64,24,21,1,2,0,50,0,39,"03.6","test2"
"11803",64,25,9,1,2,0,20,900,588,"06.45","test2"
"11804",64,26,11,1,2,0,25,625,725,"10.52","test2"
"11805",64,27,41,1,2,0,100,2500,1853,"03.52","test2"
"11806",64,28,30,1,2,0,70,400,1353,"07.01","test2"
"11807",64,29,1,1,2,0,0,2500,1314,"09.5","test2"
"11808",64,30,14,1,2,0,30,400,559,"06.4","test2"
"11809",64,31,19,1,2,0,45,25,118,"03.86","test2"
"11810",64,32,10,1,2,0,20,900,1745,"13.42","test2"
"11811",64,33,13,1,2,0,30,400,1510,"04.68","test2"
"11812",64,34,8,1,2,0,15,1225,833,"09.","test2"
"11813",64,35,25,1,2,0,60,100,78,"03.42","test2"
"11814",64,36,39,1,2,0,95,2025,1637,"04.47","test2"
"11815",64,37,5,1,2,0,10,1600,1510,"20.39","test2"
"11816",64,38,26,1,2,0,60,100,78,"03.","test2"
"11817",64,39,40,1,2,0,95,2025,353,"06.05","test2"
"11818",64,40,38,1,2,0,90,1600,1451,"07.87","test2"
"11819",64,41,33,1,2,0,80,900,1490,"09.6","test2"
"11820",64,42,27,1,2,0,65,225,245,"05.46","test2"
"11821",65,1,74,1,2,1,70,400,1324,"19.71","training"
"11822",65,2,77,1,2,1,70,400,775,"04.78","training"
"11823",65,3,20,1,2,1,25,625,353,"04.66","training"
"11824",65,4,28,1,2,1,30,400,1147,"06.01","training"
"11825",65,5,13,1,2,1,20,900,343,"05.73","training"
"11826",65,6,24,1,2,1,25,625,1127,"07.79","training"
"11827",65,7,36,1,2,1,35,225,1461,"05.65","training"
"11828",65,8,31,1,2,1,35,225,284,"06.33","training"
"11829",65,9,51,1,2,1,50,0,2265,"06.43","training"
"11830",65,10,97,1,2,1,90,1600,39,"07.61","training"
"11831",65,11,100,1,2,1,90,1600,39,"09.7","training"
"11832",65,12,45,1,2,1,45,25,1029,"05.03","training"
"11833",65,13,34,1,2,1,35,225,980,"03.49","training"
"11834",65,14,1,1,2,1,10,1600,1461,"05.51","training"
"11835",65,15,32,1,2,1,35,225,745,"03.14","training"
"11836",65,16,9,1,2,1,15,1225,441,"04.47","training"
"11837",65,17,68,1,2,1,65,225,1608,"04.4","training"
"11838",65,18,40,1,2,1,40,100,1510,"03.66","training"
"11839",65,19,87,1,2,1,80,900,627,"03.49","training"
"11840",65,20,23,1,2,1,25,625,1343,"03.5","training"
"11841",65,21,81,1,2,1,75,625,412,"03.1","training"
"11842",65,22,98,1,2,1,90,1600,324,"04.11","training"
"11843",65,23,5,1,2,1,10,1600,1618,"05.96","training"
"11844",65,24,101,1,2,1,90,1600,2078,"04.1","training"
"11845",65,25,18,1,2,1,20,900,1480,"03.3","training"
"11846",65,26,70,1,2,1,65,225,59,"02.59","training"
"11847",65,27,59,1,2,1,55,25,1186,"03.22","training"
"11848",65,28,62,1,2,1,60,100,39,"03.","training"
"11849",65,29,64,1,2,1,60,100,0,"08.22","training"
"11850",65,30,67,1,2,1,65,225,98,"03.3","training"
"11851",65,31,58,1,2,1,55,25,49,"02.38","training"
"11852",65,32,6,1,2,1,10,1600,1980,"04.83","training"
"11853",65,33,94,1,2,1,85,1225,157,"02.52","training"
"11854",65,34,92,1,2,1,85,1225,294,"03.38","training"
"11855",65,35,69,1,2,1,65,225,69,"03.34","training"
"11856",65,36,93,1,2,1,85,1225,892,"04.79","training"
"11857",65,37,37,1,2,1,40,100,1588,"04.09","training"
"11858",65,38,65,1,2,1,60,100,186,"03.57","training"
"11859",65,39,22,1,2,1,25,625,1529,"05.63","training"
"11860",65,40,30,1,2,1,30,400,1441,"09.19","training"
"11861",65,41,90,1,2,1,80,900,49,"03.58","training"
"11862",65,42,63,1,2,1,60,100,304,"03.6","training"
"11863",65,43,26,1,2,1,30,400,1000,"02.83","training"
"11864",65,44,86,1,2,1,80,900,167,"06.","training"
"11865",65,45,39,1,2,1,40,100,627,"04.54","training"
"11866",65,46,48,1,2,1,45,25,863,"02.76","training"
"11867",65,47,47,1,2,1,45,25,157,"03.57","training"
